"ID","Name","Species","GeneID","Family","Evidence"
"T343675_2.00","TCP24","Arabidopsis_thaliana","AT1G30210","TCP","D"
"T343677_2.00","TCP3","Arabidopsis_thaliana","AT1G53230","TCP","D"
"T343687_2.00","TCP4","Arabidopsis_thaliana","AT3G15030","TCP","D"
"T343698_2.00","TCP5","Arabidopsis_thaliana","AT5G60970","TCP","D"
"T343695_2.00","TCP7","Arabidopsis_thaliana","AT5G23280","TCP","D"
"T343678_2.00","TCP8","Arabidopsis_thaliana","AT1G58100","TCP","D"
"T343685_2.00","TCP9","Arabidopsis_thaliana","AT2G45680","TCP","D"
"T345176_2.00","AT2G20110","Arabidopsis_thaliana","AT2G20110","TCR/CxC","D"
"T345185_2.00","AT5G25790","Arabidopsis_thaliana","AT5G25790","TCR/CxC","D"
"T345183_2.00","TCX2","Arabidopsis_thaliana","AT4G14770","TCR/CxC","D"
"T345180_2.00","TCX3","Arabidopsis_thaliana","AT3G22760","TCR/CxC","D"
"T345178_2.00","TCX4","Arabidopsis_thaliana","AT3G04850","TCR/CxC","D"
"T345184_2.00","TCX5","Arabidopsis_thaliana","AT4G29000","TCR/CxC","D"
"T345181_2.00","TSO1","Arabidopsis_thaliana","AT3G22780","TCR/CxC","D"
"T350188_2.00","AGL41","Arabidopsis_thaliana","AT2G26880","Unknown","D"
"T350184_2.00","AGL95","Arabidopsis_thaliana","AT2G15660","Unknown","D"
"T350174_2.00","AHL12","Arabidopsis_thaliana","AT1G63480","Unknown","D"
"T350203_2.00","AHL20","Arabidopsis_thaliana","AT4G14465","Unknown","D"
"T350207_2.00","AHL25","Arabidopsis_thaliana","AT4G35390","Unknown","D"
"T350164_2.00","AT1G07470","Arabidopsis_thaliana","AT1G07470","Unknown","D"
"T350166_2.00","AT1G10720","Arabidopsis_thaliana","AT1G10720","Unknown","D"
"T350171_2.00","AT1G23810","Arabidopsis_thaliana","AT1G23810","Unknown","D"
"T350172_2.00","AT1G24250","Arabidopsis_thaliana","AT1G24250","Unknown","D"
"T350176_2.00","AT1G68200","Arabidopsis_thaliana","AT1G68200","Unknown","D"
"T350178_2.00","AT1G74370","Arabidopsis_thaliana","AT1G74370","Unknown","D"
"T350181_2.00","AT1G76870","Arabidopsis_thaliana","AT1G76870","Unknown","D"
"T350189_2.00","AT2G28920","Arabidopsis_thaliana","AT2G28920","Unknown","D"
"T350190_2.00","AT2G31460","Arabidopsis_thaliana","AT2G31460","Unknown","D"
"T350195_2.00","AT3G12130","Arabidopsis_thaliana","AT3G12130","Unknown","D"
"T350199_2.00","AT3G42860","Arabidopsis_thaliana","AT3G42860","Unknown","D"
"T350201_2.00","AT3G51470","Arabidopsis_thaliana","AT3G51470","Unknown","D"
"T350202_2.00","AT4G12670","Arabidopsis_thaliana","AT4G12670","Unknown","D"
"T350205_2.00","AT4G26030","Arabidopsis_thaliana","AT4G26030","Unknown","D"
"T350206_2.00","AT4G27900","Arabidopsis_thaliana","AT4G27900","Unknown","D"
"T350211_2.00","AT5G08750","Arabidopsis_thaliana","AT5G08750","Unknown","D"
"T350216_2.00","AT5G58620","Arabidopsis_thaliana","AT5G58620","Unknown","D"
"T350218_2.00","AT5G59990","Arabidopsis_thaliana","AT5G59990","Unknown","D"
"T350219_2.00","AT5G63260","Arabidopsis_thaliana","AT5G63260","Unknown","D"
"T350196_2.00","AtIDD11","Arabidopsis_thaliana","AT3G13810","Unknown","D"
"T350217_2.00","ATMYB119","Arabidopsis_thaliana","AT5G58850","Unknown","D"
"T350208_2.00","BEH2","Arabidopsis_thaliana","AT4G36780","Unknown","D"
"T350204_2.00","BEH3","Arabidopsis_thaliana","AT4G18890","Unknown","D"
"T350183_2.00","BEH4","Arabidopsis_thaliana","AT1G78700","Unknown","D"
"T350175_2.00","BHLH157","Arabidopsis_thaliana","AT1G64625","Unknown","D"
"T350214_2.00","BMY2","Arabidopsis_thaliana","AT5G45300","Unknown","D"
"T350179_2.00","BZR1","Arabidopsis_thaliana","AT1G75080","Unknown","D"
"T350169_2.00","BZR2","Arabidopsis_thaliana","AT1G19350","Unknown","D"
"T350177_2.00","DEP","Arabidopsis_thaliana","AT1G70910","Unknown","D"
"T350215_2.00","EMB1789","Arabidopsis_thaliana","AT5G56930","Unknown","D"
"T350221_2.00","ERF122","Arabidopsis_thaliana","AT5G67000","Unknown","D"
"T350194_2.00","FHA2","Arabidopsis_thaliana","AT3G07220","Unknown","D"
"T350209_2.00","FRS9","Arabidopsis_thaliana","AT4G38170","Unknown","D"
"T350182_2.00","GT-2","Arabidopsis_thaliana","AT1G76890","Unknown","D"
"T350210_2.00","GT-3A","Arabidopsis_thaliana","AT5G01380","Unknown","D"
"T350167_2.00","JGL","Arabidopsis_thaliana","AT1G13400","Unknown","D"
"T350197_2.00","MIP1B","Arabidopsis_thaliana","AT3G21890","Unknown","D"
"T350191_2.00","NF-YB1","Arabidopsis_thaliana","AT2G38880","Unknown","D"
"T350165_2.00","NFYB4","Arabidopsis_thaliana","AT1G09030","Unknown","D"
"T350185_2.00","SDG37","Arabidopsis_thaliana","AT2G17900","Unknown","D"
"T350200_2.00","SRS1","Arabidopsis_thaliana","AT3G51060","Unknown","D"
"T350170_2.00","SRS7","Arabidopsis_thaliana","AT1G19790","Unknown","D"
"T350187_2.00","SUVR5","Arabidopsis_thaliana","AT2G23740","Unknown","D"
"T350213_2.00","U2AF35B","Arabidopsis_thaliana","AT5G42820","Unknown","D"
"T350193_2.00","VOZ2","Arabidopsis_thaliana","AT2G42400","Unknown","D"
"T350173_2.00","WIP5","Arabidopsis_thaliana","AT1G51220","Unknown","D"
"T350192_2.00","WLIN2A","Arabidopsis_thaliana","AT2G39900","Unknown","D"
"T350220_2.00","ZHD1","Arabidopsis_thaliana","AT5G65410","Unknown","D"
"T350212_2.00","ZHD10","Arabidopsis_thaliana","AT5G39760","Unknown","D"
"T350168_2.00","ZHD14","Arabidopsis_thaliana","AT1G14687","Unknown","D"
"T350180_2.00","ZHD5","Arabidopsis_thaliana","AT1G75240","Unknown","D"
"T350186_2.00","ZHD6","Arabidopsis_thaliana","AT2G18350","Unknown","D"
"T350198_2.00","ZHD9","Arabidopsis_thaliana","AT3G28920","Unknown","D"
"T350686_2.00","AT2G42040","Arabidopsis_thaliana","AT2G42040","WRC","D"
"T350683_2.00","AtGRF6","Arabidopsis_thaliana","AT2G06200","WRC","D"
"T350687_2.00","GRF9","Arabidopsis_thaliana","AT2G45480","WRC","D"
"T351944_2.00","WRKY11","Arabidopsis_thaliana","AT4G31550","WRKY","D"
"T351920_2.00","WRKY12","Arabidopsis_thaliana","AT2G44745","WRKY","D"
"T351895_2.00","WRKY14","Arabidopsis_thaliana","AT1G30650","WRKY","D"
"T351910_2.00","WRKY15","Arabidopsis_thaliana","AT2G23320","WRKY","D"
"T351911_2.00","WRKY17","Arabidopsis_thaliana","AT2G24570","WRKY","D"
"T351945_2.00","WRKY18","Arabidopsis_thaliana","AT4G31800","WRKY","D"
"T351962_2.00","WRKY2","Arabidopsis_thaliana","AT5G56270","WRKY","D"
"T351942_2.00","WRKY20","Arabidopsis_thaliana","AT4G26640","WRKY","D"
"T351914_2.00","WRKY21","Arabidopsis_thaliana","AT2G30590","WRKY","D"
"T351931_2.00","WRKY22","Arabidopsis_thaliana","AT4G01250","WRKY","D"
"T351923_2.00","WRKY23","Arabidopsis_thaliana","AT2G47260","WRKY","D"
"T351955_2.00","WRKY24","Arabidopsis_thaliana","AT5G41570","WRKY","D"
"T351913_2.00","WRKY25","Arabidopsis_thaliana","AT2G30250","WRKY","D"
"T351948_2.00","WRKY26","Arabidopsis_thaliana","AT5G07100","WRKY","D"
"T351961_2.00","WRKY27","Arabidopsis_thaliana","AT5G52830","WRKY","D"
"T351936_2.00","WRKY28","Arabidopsis_thaliana","AT4G18170","WRKY","D"
"T351938_2.00","WRKY29","Arabidopsis_thaliana","AT4G23550","WRKY","D"
"T351907_2.00","WRKY3","Arabidopsis_thaliana","AT2G03340","WRKY","D"
"T351952_2.00","WRKY30","Arabidopsis_thaliana","AT5G24110","WRKY","D"
"T351937_2.00","WRKY31","Arabidopsis_thaliana","AT4G22070","WRKY","D"
"T351917_2.00","WRKY33","Arabidopsis_thaliana","AT2G38470","WRKY","D"
"T351951_2.00","WRKY38","Arabidopsis_thaliana","AT5G22570","WRKY","D"
"T351906_2.00","WRKY40","Arabidopsis_thaliana","AT1G80840","WRKY","D"
"T351933_2.00","WRKY42","Arabidopsis_thaliana","AT4G04450","WRKY","D"
"T351921_2.00","WRKY43","Arabidopsis_thaliana","AT2G46130","WRKY","D"
"T351925_2.00","WRKY45","Arabidopsis_thaliana","AT3G01970","WRKY","D"
"T351922_2.00","WRKY46","Arabidopsis_thaliana","AT2G46400","WRKY","D"
"T351932_2.00","WRKY47","Arabidopsis_thaliana","AT4G01720","WRKY","D"
"T351960_2.00","WRKY48","Arabidopsis_thaliana","AT5G49520","WRKY","D"
"T351953_2.00","WRKY50","Arabidopsis_thaliana","AT5G26170","WRKY","D"
"T351963_2.00","WRKY51","Arabidopsis_thaliana","AT5G64810","WRKY","D"
"T351939_2.00","WRKY53","Arabidopsis_thaliana","AT4G23810","WRKY","D"
"T351918_2.00","WRKY55","Arabidopsis_thaliana","AT2G40740","WRKY","D"
"T351903_2.00","WRKY57","Arabidopsis_thaliana","AT1G69310","WRKY","D"
"T351909_2.00","WRKY59","Arabidopsis_thaliana","AT2G21900","WRKY","D"
"T351897_2.00","WRKY6","Arabidopsis_thaliana","AT1G62300","WRKY","D"
"T351912_2.00","WRKY60","Arabidopsis_thaliana","AT2G25000","WRKY","D"
"T351947_2.00","WRKY62","Arabidopsis_thaliana","AT5G01900","WRKY","D"
"T351901_2.00","WRKY63","Arabidopsis_thaliana","AT1G66600","WRKY","D"
"T351893_2.00","WRKY65","Arabidopsis_thaliana","AT1G29280","WRKY","D"
"T351940_2.00","WRKY7","Arabidopsis_thaliana","AT4G24240","WRKY","D"
"T351928_2.00","WRKY70","Arabidopsis_thaliana","AT3G56400","WRKY","D"
"T351894_2.00","WRKY71","Arabidopsis_thaliana","AT1G29860","WRKY","D"
"T351949_2.00","WRKY75","Arabidopsis_thaliana","AT5G13080","WRKY","D"
"T351959_2.00","WRKY8","Arabidopsis_thaliana","AT5G46350","WRKY","D"
"T351908_2.00","ZAP1","Arabidopsis_thaliana","AT2G04880","WRKY","D"
"T000458_2.00","ABI4","Arabidopsis_thaliana","AT2G40220","AP2","I"
"T000409_2.00","ADAP","Arabidopsis_thaliana","AT1G16060","AP2","I"
"T000439_2.00","AIL1","Arabidopsis_thaliana","AT1G72570","AP2","I"
"T000529_2.00","AIL5","Arabidopsis_thaliana","AT5G57390","AP2","I"
"T000501_2.00","AP2","Arabidopsis_thaliana","AT4G36920","AP2","I"
"T000445_2.00","AT1G79700","Arabidopsis_thaliana","AT1G79700","AP2","I"
"T000460_2.00","AT2G40350","Arabidopsis_thaliana","AT2G40350","AP2","I"
"T000512_2.00","BBM","Arabidopsis_thaliana","AT5G17430","AP2","I"
"T000484_2.00","CRF1","Arabidopsis_thaliana","AT4G11140","AP2","I"
"T000464_2.00","CRF5","Arabidopsis_thaliana","AT2G46310","AP2","I"
"T000482_2.00","CRF6","Arabidopsis_thaliana","AT3G61630","AP2","I"
"T000466_2.00","DREB2B","Arabidopsis_thaliana","AT3G11020","AP2","I"
"T000509_2.00","DREB3","Arabidopsis_thaliana","AT5G11590","AP2","I"
"T000516_2.00","ERF016","Arabidopsis_thaliana","AT5G21960","AP2","I"
"T000437_2.00","ERF020","Arabidopsis_thaliana","AT1G71520","AP2","I"
"T000420_2.00","ERF022","Arabidopsis_thaliana","AT1G33760","AP2","I"
"T000450_2.00","ERF042","Arabidopsis_thaliana","AT2G25820","AP2","I"
"T000447_2.00","ERF053","Arabidopsis_thaliana","AT2G20880","AP2","I"
"T000448_2.00","ERF056","Arabidopsis_thaliana","AT2G22200","AP2","I"
"T000503_2.00","ERF060","Arabidopsis_thaliana","AT4G39780","AP2","I"
"T000432_2.00","ERF061","Arabidopsis_thaliana","AT1G64380","AP2","I"
"T000486_2.00","ERF062","Arabidopsis_thaliana","AT4G13620","AP2","I"
"T000465_2.00","ERF071","Arabidopsis_thaliana","AT2G47520","AP2","I"
"T000406_2.00","ERF088","Arabidopsis_thaliana","AT1G12890","AP2","I"
"T000531_2.00","ERF107","Arabidopsis_thaliana","AT5G61590","AP2","I"
"T000524_2.00","ERF110","Arabidopsis_thaliana","AT5G50080","AP2","I"
"T000533_2.00","ERF114","Arabidopsis_thaliana","AT5G61890","AP2","I"
"T000425_2.00","ERF117","Arabidopsis_thaliana","AT1G49120","AP2","I"
"T000418_2.00","ERF12","Arabidopsis_thaliana","AT1G28360","AP2","I"
"T000407_2.00","ESR1","Arabidopsis_thaliana","AT1G12980","AP2","I"
"T000415_2.00","ESR2","Arabidopsis_thaliana","AT1G24590","AP2","I"
"T000427_2.00","PLT2","Arabidopsis_thaliana","AT1G51190","AP2","I"
"T000412_2.00","RAP2-13","Arabidopsis_thaliana","AT1G22190","AP2","I"
"T000518_2.00","SHN3","Arabidopsis_thaliana","AT5G25390","AP2","I"
"T000457_2.00","SNZ","Arabidopsis_thaliana","AT2G39250","AP2","I"
"T000538_2.00","TOE3","Arabidopsis_thaliana","AT5G67180","AP2","I"
"T000478_2.00","WRI1","Arabidopsis_thaliana","AT3G54320","AP2","I"
"T014151_2.00","AT1G76510","Arabidopsis_thaliana","AT1G76510","ARID/BRIGHT","I"
"T017229_2.00","AHL6","Arabidopsis_thaliana","AT5G62260","AT hook","I"
"T017226_2.00","AHL9","Arabidopsis_thaliana","AT2G45850","AT hook","I"
"T017224_2.00","AT1G19485","Arabidopsis_thaliana","AT1G19485","AT hook","I"
"T017225_2.00","AT1G48610","Arabidopsis_thaliana","AT1G48610","AT hook","I"
"T017228_2.00","AT4G21895","Arabidopsis_thaliana","AT4G21895","AT hook","I"
"T018418_2.00","ARF10","Arabidopsis_thaliana","AT2G28350","B3","I"
"T018427_2.00","ARF11","Arabidopsis_thaliana","AT2G46530","B3","I"
"T018443_2.00","ARF18","Arabidopsis_thaliana","AT3G61830","B3","I"
"T018382_2.00","ARF19","Arabidopsis_thaliana","AT1G19220","B3","I"
"T018486_2.00","ARF4","Arabidopsis_thaliana","AT5G60450","B3","I"
"T018387_2.00","ARF6","Arabidopsis_thaliana","AT1G30330","B3","I"
"T018452_2.00","ARF9","Arabidopsis_thaliana","AT4G23980","B3","I"
"T018400_2.00","AT1G50680","Arabidopsis_thaliana","AT1G50680","B3","I"
"T018471_2.00","NPH4","Arabidopsis_thaliana","AT5G20730","B3","I"
"T030636_2.00","AIB","Arabidopsis_thaliana","AT2G46510","bHLH","I"
"T030720_2.00","ALC","Arabidopsis_thaliana","AT5G67110","bHLH","I"
"T030635_2.00","AT2G43140","Arabidopsis_thaliana","AT2G43140","bHLH","I"
"T030708_2.00","AT5G51780","Arabidopsis_thaliana","AT5G51780","bHLH","I"
"T030712_2.00","AT5G56960","Arabidopsis_thaliana","AT5G56960","bHLH","I"
"T030641_2.00","BHLH121","Arabidopsis_thaliana","AT3G19860","bHLH","I"
"T030604_2.00","BHLH125","Arabidopsis_thaliana","AT1G62975","bHLH","I"
"T030578_2.00","BHLH128","Arabidopsis_thaliana","AT1G05805","bHLH","I"
"T030707_2.00","BHLH137","Arabidopsis_thaliana","AT5G50915","bHLH","I"
"T030689_2.00","BHLH25","Arabidopsis_thaliana","AT4G37850","bHLH","I"
"T030671_2.00","BHLH3","Arabidopsis_thaliana","AT4G16430","bHLH","I"
"T030608_2.00","BHLH30","Arabidopsis_thaliana","AT1G68810","bHLH","I"
"T030648_2.00","BHLH32","Arabidopsis_thaliana","AT3G25710","bHLH","I"
"T030633_2.00","BHLH48","Arabidopsis_thaliana","AT2G42300","bHLH","I"
"T030657_2.00","BHLH60","Arabidopsis_thaliana","AT3G57800","bHLH","I"
"T030640_2.00","BHLH62","Arabidopsis_thaliana","AT3G07340","bHLH","I"
"T030685_2.00","BHLH63","Arabidopsis_thaliana","AT4G34530","bHLH","I"
"T030622_2.00","BHLH66","Arabidopsis_thaliana","AT2G24260","bHLH","I"
"T030590_2.00","BHLH75","Arabidopsis_thaliana","AT1G25330","bHLH","I"
"T030591_2.00","BHLH76","Arabidopsis_thaliana","AT1G26260","bHLH","I"
"T030716_2.00","BHLH79","Arabidopsis_thaliana","AT5G62610","bHLH","I"
"T030668_2.00","BHLH81","Arabidopsis_thaliana","AT4G09180","bHLH","I"
"T030714_2.00","BHLH82","Arabidopsis_thaliana","AT5G58010","bHLH","I"
"T030700_2.00","GL3","Arabidopsis_thaliana","AT5G41315","bHLH","I"
"T030638_2.00","PIL1","Arabidopsis_thaliana","AT2G46970","bHLH","I"
"T030586_2.00","SCRM2","Arabidopsis_thaliana","AT1G12860","bHLH","I"
"T030669_2.00","TT8","Arabidopsis_thaliana","AT4G09820","bHLH","I"
"T056916_2.00","AT4G38900","Arabidopsis_thaliana","AT4G38900","bZIP","I"
"T056880_2.00","ATBZIP27","Arabidopsis_thaliana","AT2G17770","bZIP","I"
"T056901_2.00","BZIP25","Arabidopsis_thaliana","AT3G54620","bZIP","I"
"T056902_2.00","BZIP49","Arabidopsis_thaliana","AT3G56660","bZIP","I"
"T056898_2.00","DPBF2","Arabidopsis_thaliana","AT3G44460","bZIP","I"
"T056890_2.00","EEL","Arabidopsis_thaliana","AT2G41070","bZIP","I"
"T056913_2.00","FD","Arabidopsis_thaliana","AT4G35900","bZIP","I"
"T056885_2.00","POSF21","Arabidopsis_thaliana","AT2G31370","bZIP","I"
"T080843_2.00","AT2G18490","Arabidopsis_thaliana","AT2G18490","C2H2 ZF","I"
"T080844_2.00","AT2G28710","Arabidopsis_thaliana","AT2G28710","C2H2 ZF","I"
"T080868_2.00","AT4G17810","Arabidopsis_thaliana","AT4G17810","C2H2 ZF","I"
"T080882_2.00","AT5G42640","Arabidopsis_thaliana","AT5G42640","C2H2 ZF","I"
"T080829_2.00","AtIDD16","Arabidopsis_thaliana","AT1G25250","C2H2 ZF","I"
"T080883_2.00","AZF3","Arabidopsis_thaliana","AT5G43170","C2H2 ZF","I"
"T080877_2.00","GIS2","Arabidopsis_thaliana","AT5G06650","C2H2 ZF","I"
"T080836_2.00","IDD14","Arabidopsis_thaliana","AT1G68130","C2H2 ZF","I"
"T080852_2.00","SUP","Arabidopsis_thaliana","AT3G23130","C2H2 ZF","I"
"T080845_2.00","ZAT11","Arabidopsis_thaliana","AT2G37430","C2H2 ZF","I"
"T080869_2.00","ZAT3","Arabidopsis_thaliana","AT4G35280","C2H2 ZF","I"
"T080856_2.00","ZAT8","Arabidopsis_thaliana","AT3G46080","C2H2 ZF","I"
"T080848_2.00","ZFP11","Arabidopsis_thaliana","AT2G42410","C2H2 ZF","I"
"T163006_2.00","AT3G16940","Arabidopsis_thaliana","AT3G16940","CG-1","I"
"T164272_2.00","CSP2","Arabidopsis_thaliana","AT4G38680","CSD","I"
"T170151_2.00","AT1G26790","Arabidopsis_thaliana","AT1G26790","Dof","I"
"T170152_2.00","AT1G28310","Arabidopsis_thaliana","AT1G28310","Dof","I"
"T170182_2.00","CDF1","Arabidopsis_thaliana","AT5G62430","Dof","I"
"T170160_2.00","CDF4","Arabidopsis_thaliana","AT2G34140","Dof","I"
"T170170_2.00","DAG1","Arabidopsis_thaliana","AT3G61850","Dof","I"
"T170150_2.00","DOF1.2","Arabidopsis_thaliana","AT1G21340","Dof","I"
"T170158_2.00","DOF2.1","Arabidopsis_thaliana","AT2G28510","Dof","I"
"T170171_2.00","DOF4.1","Arabidopsis_thaliana","AT4G00940","Dof","I"
"T170174_2.00","DOF4.4","Arabidopsis_thaliana","AT4G21050","Dof","I"
"T170176_2.00","DOF4.6","Arabidopsis_thaliana","AT4G24060","Dof","I"
"T170149_2.00","OBP2","Arabidopsis_thaliana","AT1G07640","Dof","I"
"T172296_2.00","DPA","Arabidopsis_thaliana","AT5G02470","E2F","I"
"T172297_2.00","DPB","Arabidopsis_thaliana","AT5G03415","E2F","I"
"T172299_2.00","E2FB","Arabidopsis_thaliana","AT5G22220","E2F","I"
"T172293_2.00","E2FF","Arabidopsis_thaliana","AT3G01330","E2F","I"
"T191720_2.00","AT4G16141","Arabidopsis_thaliana","AT4G16141","GATA","I"
"T191709_2.00","GATA13","Arabidopsis_thaliana","AT2G28340","GATA","I"
"T191712_2.00","GATA17","Arabidopsis_thaliana","AT3G16870","GATA","I"
"T191716_2.00","GATA18","Arabidopsis_thaliana","AT3G50870","GATA","I"
"T191710_2.00","GATA2","Arabidopsis_thaliana","AT2G45050","GATA","I"
"T191733_2.00","GATA5","Arabidopsis_thaliana","AT5G66320","GATA","I"
"T199841_2.00","RGL3","Arabidopsis_thaliana","AT5G17490","GRAS","I"
"T204454_2.00","AT1G27045","Arabidopsis_thaliana","AT1G27045","Homeodomain","I"
"T204500_2.00","AT4G03250","Arabidopsis_thaliana","AT4G03250","Homeodomain","I"
"T204482_2.00","ATHB-14","Arabidopsis_thaliana","AT2G34710","Homeodomain","I"
"T204469_2.00","ATHB-17","Arabidopsis_thaliana","AT2G01430","Homeodomain","I"
"T204453_2.00","ATHB-23","Arabidopsis_thaliana","AT1G26960","Homeodomain","I"
"T204536_2.00","ATHB-52","Arabidopsis_thaliana","AT5G53980","Homeodomain","I"
"T204511_2.00","ATHB-8","Arabidopsis_thaliana","AT4G32880","Homeodomain","I"
"T204529_2.00","BEL1","Arabidopsis_thaliana","AT5G41410","Homeodomain","I"
"T204483_2.00","BLH1","Arabidopsis_thaliana","AT2G35940","Homeodomain","I"
"T204449_2.00","BLH10","Arabidopsis_thaliana","AT1G19700","Homeodomain","I"
"T204467_2.00","BLH11","Arabidopsis_thaliana","AT1G75430","Homeodomain","I"
"T204516_2.00","BLH2","Arabidopsis_thaliana","AT4G36870","Homeodomain","I"
"T204466_2.00","BLH3","Arabidopsis_thaliana","AT1G75410","Homeodomain","I"
"T204476_2.00","BLH4","Arabidopsis_thaliana","AT2G23760","Homeodomain","I"
"T204477_2.00","BLH5","Arabidopsis_thaliana","AT2G27220","Homeodomain","I"
"T204513_2.00","BLH6","Arabidopsis_thaliana","AT4G34610","Homeodomain","I"
"T204471_2.00","BLH7","Arabidopsis_thaliana","AT2G16400","Homeodomain","I"
"T204478_2.00","BLH8","Arabidopsis_thaliana","AT2G27990","Homeodomain","I"
"T204519_2.00","BLH9","Arabidopsis_thaliana","AT5G02030","Homeodomain","I"
"T204468_2.00","GL2","Arabidopsis_thaliana","AT1G79840","Homeodomain","I"
"T204522_2.00","HAT14","Arabidopsis_thaliana","AT5G06710","Homeodomain","I"
"T204504_2.00","HAT4","Arabidopsis_thaliana","AT4G16780","Homeodomain","I"
"T204525_2.00","HAT7","Arabidopsis_thaliana","AT5G15150","Homeodomain","I"
"T204475_2.00","HAT9","Arabidopsis_thaliana","AT2G22800","Homeodomain","I"
"T204448_2.00","HDG12","Arabidopsis_thaliana","AT1G17920","Homeodomain","I"
"T204447_2.00","HDG2","Arabidopsis_thaliana","AT1G05230","Homeodomain","I"
"T204480_2.00","HDG3","Arabidopsis_thaliana","AT2G32370","Homeodomain","I"
"T204506_2.00","HDG4","Arabidopsis_thaliana","AT4G17710","Homeodomain","I"
"T204533_2.00","HDG5","Arabidopsis_thaliana","AT5G46880","Homeodomain","I"
"T204489_2.00","HDG8","Arabidopsis_thaliana","AT3G03260","Homeodomain","I"
"T204502_2.00","KNAT1","Arabidopsis_thaliana","AT4G08150","Homeodomain","I"
"T204463_2.00","KNAT2","Arabidopsis_thaliana","AT1G70510","Homeodomain","I"
"T204510_2.00","KNAT5","Arabidopsis_thaliana","AT4G32040","Homeodomain","I"
"T204509_2.00","PRH","Arabidopsis_thaliana","AT4G29940","Homeodomain","I"
"T204538_2.00","REV","Arabidopsis_thaliana","AT5G60690","Homeodomain","I"
"T204530_2.00","RLT2","Arabidopsis_thaliana","AT5G44180","Homeodomain","I"
"T204460_2.00","STM","Arabidopsis_thaliana","AT1G62360","Homeodomain","I"
"T204492_2.00","WOX1","Arabidopsis_thaliana","AT3G18010","Homeodomain","I"
"T204451_2.00","WOX10","Arabidopsis_thaliana","AT1G20710","Homeodomain","I"
"T204527_2.00","WOX12","Arabidopsis_thaliana","AT5G17810","Homeodomain","I"
"T204450_2.00","WOX14","Arabidopsis_thaliana","AT1G20700","Homeodomain","I"
"T204537_2.00","WOX2","Arabidopsis_thaliana","AT5G59340","Homeodomain","I"
"T204479_2.00","WOX3","Arabidopsis_thaliana","AT2G28610","Homeodomain","I"
"T204458_2.00","WOX4","Arabidopsis_thaliana","AT1G46480","Homeodomain","I"
"T204491_2.00","WOX5","Arabidopsis_thaliana","AT3G11260","Homeodomain","I"
"T204470_2.00","WOX6","Arabidopsis_thaliana","AT2G01500","Homeodomain","I"
"T204521_2.00","WOX7","Arabidopsis_thaliana","AT5G05770","Homeodomain","I"
"T204531_2.00","WOX8","Arabidopsis_thaliana","AT5G45980","Homeodomain","I"
"T204481_2.00","WOX9","Arabidopsis_thaliana","AT2G33880","Homeodomain","I"
"T239687_2.00","AT1G77570","Arabidopsis_thaliana","AT1G77570","HSF","I"
"T239697_2.00","HSFA1A","Arabidopsis_thaliana","AT4G17750","HSF","I"
"T239684_2.00","HSFA1D","Arabidopsis_thaliana","AT1G32330","HSF","I"
"T239688_2.00","HSFA2","Arabidopsis_thaliana","AT2G26150","HSF","I"
"T239702_2.00","HSFA3","Arabidopsis_thaliana","AT5G03720","HSF","I"
"T239705_2.00","HSFA4C","Arabidopsis_thaliana","AT5G45710","HSF","I"
"T239696_2.00","HSFA5","Arabidopsis_thaliana","AT4G13980","HSF","I"
"T239693_2.00","HSFA7A","Arabidopsis_thaliana","AT3G51910","HSF","I"
"T239694_2.00","HSFA7B","Arabidopsis_thaliana","AT3G63350","HSF","I"
"T239686_2.00","HSFA8","Arabidopsis_thaliana","AT1G67970","HSF","I"
"T239706_2.00","HSFA9","Arabidopsis_thaliana","AT5G54070","HSF","I"
"T239701_2.00","HSFB1","Arabidopsis_thaliana","AT4G36990","HSF","I"
"T244875_2.00","LBD10","Arabidopsis_thaliana","AT2G23660","LOB","I"
"T244877_2.00","LBD12","Arabidopsis_thaliana","AT2G30130","LOB","I"
"T244880_2.00","LBD15","Arabidopsis_thaliana","AT2G40470","LOB","I"
"T244886_2.00","LBD20","Arabidopsis_thaliana","AT3G03760","LOB","I"
"T244891_2.00","LBD24","Arabidopsis_thaliana","AT3G26660","LOB","I"
"T244892_2.00","LBD25","Arabidopsis_thaliana","AT3G27650","LOB","I"
"T244897_2.00","LBD29","Arabidopsis_thaliana","AT3G58190","LOB","I"
"T244866_2.00","LBD3","Arabidopsis_thaliana","AT1G16530","LOB","I"
"T244898_2.00","LBD31","Arabidopsis_thaliana","AT4G00210","LOB","I"
"T244906_2.00","LBD36","Arabidopsis_thaliana","AT5G66870","LOB","I"
"T247882_2.00","AT3G11100","Arabidopsis_thaliana","AT3G11100","MADF","I"
"T252911_2.00","AGL101","Arabidopsis_thaliana","AT5G27050","MADS box","I"
"T252836_2.00","AGL104","Arabidopsis_thaliana","AT1G22130","MADS box","I"
"T252919_2.00","AGL105","Arabidopsis_thaliana","AT5G37415","MADS box","I"
"T252892_2.00","AGL14","Arabidopsis_thaliana","AT4G11880","MADS box","I"
"T252869_2.00","AGL17","Arabidopsis_thaliana","AT2G22630","MADS box","I"
"T252885_2.00","AGL18","Arabidopsis_thaliana","AT3G57390","MADS box","I"
"T252894_2.00","AGL19","Arabidopsis_thaliana","AT4G22950","MADS box","I"
"T252898_2.00","AGL21","Arabidopsis_thaliana","AT4G37940","MADS box","I"
"T252895_2.00","AGL24","Arabidopsis_thaliana","AT4G24540","MADS box","I"
