AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	LibraryLayout	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	dna_source	expression_system	gene_id	protein	protein_affinity_tag	protein_family	protein_source	replicate	subset	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study	source_name
100	SAMN04236179	sra	SRX1412484	SINGLE	2015-11-20	292	216	Arabidopsis thaliana	SRR2926574	SRS1146773	GSM1925504	colamp	tnt	AT1G49010	At1g49010	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236180	sra	SRX1412485	SINGLE	2015-11-20	5015	2555	Arabidopsis thaliana	SRR2926575	SRS1146771	GSM1925505	col	tnt	AT1G49010	At1g49010	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
133	SAMN04236181	sra	SRX1412486	SINGLE	2015-11-20	201	141	Arabidopsis thaliana	SRR2926576	SRS1146768	GSM1925506	col	tnt	AT1G74840	At1g74840	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236182	sra	SRX1412487	SINGLE	2015-11-20	485	366	Arabidopsis thaliana	SRR2926577	SRS1146769	GSM1925507	colamp	tnt	AT1G74840	At1g74840	Halo	MYBrelated	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236183	sra	SRX1412488	SINGLE	2015-11-20	30	15	Arabidopsis thaliana	SRR2926578	SRS1146770	GSM1925508	col	tnt	AT2G38090	At2g38090	Halo	MYBrelated	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236184	sra	SRX1412489	SINGLE	2015-11-20	285	212	Arabidopsis thaliana	SRR2926579	SRS1146767	GSM1925509	colamp	tnt	AT3G09600	At3g09600	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236185	sra	SRX1412490	SINGLE	2015-11-20	2619	1351	Arabidopsis thaliana	SRR2926580	SRS1146766	GSM1925510	col	tnt	AT3G09600	At3g09600	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236186	sra	SRX1412491	SINGLE	2015-11-20	690	512	Arabidopsis thaliana	SRR2926581	SRS1146765	GSM1925511	colamp	tnt	AT3G11280	At3g11280	Halo	MYBrelated	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236187	sra	SRX1412492	SINGLE	2015-11-20	136	64	Arabidopsis thaliana	SRR2926582	SRS1146764	GSM1925512	col	tnt	AT3G11280	At3g11280	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236188	sra	SRX1412493	SINGLE	2015-11-20	243	178	Arabidopsis thaliana	SRR2926583	SRS1146763	GSM1925513	colamp	tnt	AT4G01280	At4g01280	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236189	sra	SRX1412494	SINGLE	2015-11-20	1979	998	Arabidopsis thaliana	SRR2926584	SRS1146762	GSM1925514	col	tnt	AT4G01280	At4g01280	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236190	sra	SRX1412495	SINGLE	2015-11-20	429	198	Arabidopsis thaliana	SRR2926585	SRS1146761	GSM1925515	col	tnt	AT5G05790	At5g05790	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236191	sra	SRX1412496	SINGLE	2015-11-20	561	422	Arabidopsis thaliana	SRR2926586	SRS1146760	GSM1925516	colamp	tnt	AT5G08520	At5g08520	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
200	SAMN04236192	sra	SRX1412497	PAIRED	2015-11-20	515	297	Arabidopsis thaliana	SRR2926587	SRS1146759	GSM1925517	col	tnt	AT5G08520	At5g08520	Halo	MYBrelated	Arabidopsis thaliana	b	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236193	sra	SRX1412498	SINGLE	2015-11-20	477	360	Arabidopsis thaliana	SRR2926588	SRS1146343	GSM1925518	colamp	tnt	AT5G47390	At5g47390	Halo	MYBrelated	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
200	SAMN04236194	sra	SRX1412499	PAIRED	2015-11-20	398	227	Arabidopsis thaliana	SRR2926589	SRS1146758	GSM1925519	col	tnt	AT5G47390	At5g47390	Halo	MYBrelated	Arabidopsis thaliana	b	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236195	sra	SRX1412500	SINGLE	2015-11-20	497	367	Arabidopsis thaliana	SRR2926590	SRS1146757	GSM1925520	colamp	tnt	AT5G52660	At5g52660	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236196	sra	SRX1412501	SINGLE	2015-11-20	242	113	Arabidopsis thaliana	SRR2926591	SRS1146756	GSM1925521	col	tnt	AT5G52660	At5g52660	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236197	sra	SRX1412502	SINGLE	2015-11-20	261	196	Arabidopsis thaliana	SRR2926592	SRS1146755	GSM1925522	colamp	tnt	AT5G58900	At5g58900	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236198	sra	SRX1412503	SINGLE	2015-11-20	107	62	Arabidopsis thaliana	SRR2926593	SRS1146753	GSM1925523	col	tnt	AT5G58900	At5g58900	Halo	MYBrelated	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236199	sra	SRX1412504	SINGLE	2015-11-20	455	339	Arabidopsis thaliana	SRR2926594	SRS1146754	GSM1925524	colamp	tnt	AT1G18330	EPR1	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236200	sra	SRX1412505	SINGLE	2015-11-20	489	361	Arabidopsis thaliana	SRR2926595	SRS1146752	GSM1925525	colamp	tnt	AT5G02840	LCL1	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236201	sra	SRX1412506	SINGLE	2015-11-20	164	120	Arabidopsis thaliana	SRR2926596	SRS1146751	GSM1925526	colamp	tnt	AT1G01060	LHY1	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236202	sra	SRX1412507	SINGLE	2015-11-20	588	268	Arabidopsis thaliana	SRR2926597	SRS1146749	GSM1925527	col	tnt	AT1G01060	LHY1	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236203	sra	SRX1412508	SINGLE	2015-11-20	551	402	Arabidopsis thaliana	SRR2926598	SRS1146750	GSM1925528	colamp	tnt	AT5G17300	RVE1	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236204	sra	SRX1412509	SINGLE	2015-11-20	502	223	Arabidopsis thaliana	SRR2926599	SRS1146747	GSM1925529	col	tnt	AT5G17300	RVE1	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236205	sra	SRX1412510	SINGLE	2015-11-20	574	433	Arabidopsis thaliana	SRR2926600	SRS1146748	GSM1925530	colamp	tnt	AT5G67580	TBP3	Halo	MYBrelated	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236206	sra	SRX1412511	SINGLE	2015-11-20	75	45	Arabidopsis thaliana	SRR2926601	SRS1146344	GSM1925531	col	tnt	AT5G67580	TBP3	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236207	sra	SRX1412512	SINGLE	2015-11-20	587	425	Arabidopsis thaliana	SRR2926602	SRS1146746	GSM1925532	colamp	tnt	AT3G46590	TRP2	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236208	sra	SRX1412513	SINGLE	2015-11-20	277	129	Arabidopsis thaliana	SRR2926603	SRS1146744	GSM1925533	col	tnt	AT3G46590	TRP2	Halo	MYBrelated	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236519	sra	SRX1412514	SINGLE	2015-11-20	859	606	Arabidopsis thaliana	SRR2926604	SRS1146745	GSM1925534	colamp	tnt	AT1G02230	ANAC004	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236520	sra	SRX1412515	SINGLE	2015-11-20	712	332	Arabidopsis thaliana	SRR2926605	SRS1146743	GSM1925535	col	tnt	AT1G02230	ANAC004	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236521	sra	SRX1412516	SINGLE	2015-11-20	150	68	Arabidopsis thaliana	SRR2926606	SRS1146742	GSM1925536	col	tnt	AT1G02250	ANAC005	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236522	sra	SRX1412517	SINGLE	2015-11-20	160	72	Arabidopsis thaliana	SRR2926607	SRS1146741	GSM1925537	col	tnt	AT1G32510	ANAC011	Halo	NAC	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236523	sra	SRX1412518	SINGLE	2015-11-20	672	476	Arabidopsis thaliana	SRR2926608	SRS1146739	GSM1925538	colamp	tnt	AT1G32870	ANAC013	Halo	NAC	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236524	sra	SRX1412519	SINGLE	2015-11-20	441	205	Arabidopsis thaliana	SRR2926609	SRS1146740	GSM1925539	col	tnt	AT1G32870	ANAC013	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236525	sra	SRX1412520	SINGLE	2015-11-20	689	487	Arabidopsis thaliana	SRR2926610	SRS1146737	GSM1925540	colamp	tnt	AT1G34180	ANAC016	Halo	NAC	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236526	sra	SRX1412521	SINGLE	2015-11-20	1548	783	Arabidopsis thaliana	SRR2926611	SRS1146738	GSM1925541	col	tnt	AT1G34180	ANAC016	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236527	sra	SRX1412522	SINGLE	2015-11-20	1255	823	Arabidopsis thaliana	SRR2926612	SRS1146735	GSM1925542	colamp	tnt	AT1G34190	ANAC017	Halo	NAC	Arabidopsis thaliana	v31	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236528	sra	SRX1412523	SINGLE	2015-11-20	1201	769	Arabidopsis thaliana	SRR2926613	SRS1146345	GSM1925543	col	tnt	AT1G54330	ANAC020	Halo	NAC	Arabidopsis thaliana	v31	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236529	sra	SRX1412524	SINGLE	2015-11-20	631	272	Arabidopsis thaliana	SRR2926614	SRS1146736	GSM1925544	col	tnt	AT1G65910	ANAC028	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236530	sra	SRX1412525	SINGLE	2015-11-20	92	69	Arabidopsis thaliana	SRR2926615	SRS1146732	GSM1925545	colamp	tnt	AT2G24430	ANAC038	Halo	NAC	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236531	sra	SRX1412526	SINGLE	2015-11-20	192	89	Arabidopsis thaliana	SRR2926616	SRS1146733	GSM1925546	col	tnt	AT2G24430	ANAC038	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236532	sra	SRX1412527	SINGLE	2015-11-20	543	248	Arabidopsis thaliana	SRR2926617	SRS1146734	GSM1925547	col	tnt	AT2G43000	ANAC042	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236533	sra	SRX1412528	SINGLE	2015-11-20	546	402	Arabidopsis thaliana	SRR2926618	SRS1146731	GSM1925548	colamp	tnt	AT3G03200	ANAC045	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236534	sra	SRX1412529	SINGLE	2015-11-20	609	275	Arabidopsis thaliana	SRR2926619	SRS1146729	GSM1925549	col	tnt	AT3G03200	ANAC045	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236535	sra	SRX1412530	SINGLE	2015-11-20	489	368	Arabidopsis thaliana	SRR2926620	SRS1146730	GSM1925550	colamp	tnt	AT3G04060	ANAC046	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236536	sra	SRX1412531	SINGLE	2015-11-20	325	245	Arabidopsis thaliana	SRR2926621	SRS1146728	GSM1925551	colamp	tnt	AT3G04070	ANAC047	Halo	NAC	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236537	sra	SRX1412532	SINGLE	2015-11-20	622	469	Arabidopsis thaliana	SRR2926622	SRS1146727	GSM1925552	colamp	tnt	AT3G10480	ANAC050	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236538	sra	SRX1412533	SINGLE	2015-11-20	1583	1012	Arabidopsis thaliana	SRR2926623	SRS1146725	GSM1925553	col	tnt	AT3G10480	ANAC050	Halo	NAC	Arabidopsis thaliana	v3a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236539	sra	SRX1412534	SINGLE	2015-11-20	369	278	Arabidopsis thaliana	SRR2926624	SRS1146726	GSM1925554	colamp	tnt	AT3G10500	ANAC053	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236540	sra	SRX1412535	SINGLE	2015-11-20	662	473	Arabidopsis thaliana	SRR2926625	SRS1146724	GSM1925555	colamp	tnt	AT3G17730	ANAC057	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236541	sra	SRX1412536	SINGLE	2015-11-20	715	324	Arabidopsis thaliana	SRR2926626	SRS1146723	GSM1925556	col	tnt	AT3G17730	ANAC057	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236542	sra	SRX1412537	SINGLE	2015-11-20	202	150	Arabidopsis thaliana	SRR2926627	SRS1146721	GSM1925557	colamp	tnt	AT3G18400	ANAC058	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236543	sra	SRX1412538	SINGLE	2015-11-20	552	255	Arabidopsis thaliana	SRR2926628	SRS1146722	GSM1925558	col	tnt	AT3G18400	ANAC058	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236544	sra	SRX1412539	SINGLE	2015-11-20	921	693	Arabidopsis thaliana	SRR2926629	SRS1146720	GSM1925559	colamp	tnt	AT3G49530	ANAC062	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236545	sra	SRX1412540	SINGLE	2015-11-20	554	417	Arabidopsis thaliana	SRR2926630	SRS1146719	GSM1925560	colamp	tnt	AT4G10350	ANAC070	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236546	sra	SRX1412541	SINGLE	2015-11-20	592	416	Arabidopsis thaliana	SRR2926631	SRS1146718	GSM1925561	colamp	tnt	AT4G17980	ANAC071	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236547	sra	SRX1412542	SINGLE	2015-11-20	2478	1136	Arabidopsis thaliana	SRR2926632	SRS1146717	GSM1925562	col	tnt	AT4G17980	ANAC071	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236548	sra	SRX1412543	SINGLE	2015-11-20	809	409	Arabidopsis thaliana	SRR2926633	SRS1146716	GSM1925563	col	tnt	AT4G29230	ANAC075	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236579	sra	SRX1412544	SINGLE	2015-11-20	280	211	Arabidopsis thaliana	SRR2926634	SRS1146715	GSM1925564	colamp	tnt	AT5G07680	ANAC079	Halo	NAC	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236580	sra	SRX1412545	SINGLE	2015-11-20	288	218	Arabidopsis thaliana	SRR2926635	SRS1146714	GSM1925565	colamp	tnt	AT5G13180	ANAC083	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236581	sra	SRX1412546	SINGLE	2015-11-20	707	451	Arabidopsis thaliana	SRR2926636	SRS1146713	GSM1925566	col	tnt	AT5G13180	ANAC083	Halo	NAC	Arabidopsis thaliana	v3a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236582	sra	SRX1412547	SINGLE	2015-11-20	166	128	Arabidopsis thaliana	SRR2926637	SRS1146712	GSM1925567	colamp	tnt	AT5G18270	ANAC087	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236583	sra	SRX1412548	SINGLE	2015-11-20	1117	718	Arabidopsis thaliana	SRR2926638	SRS1146711	GSM1925568	col	tnt	AT5G18270	ANAC087	Halo	NAC	Arabidopsis thaliana	v3a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236584	sra	SRX1412549	SINGLE	2015-11-20	491	370	Arabidopsis thaliana	SRR2926639	SRS1146710	GSM1925569	colamp	tnt	AT5G39610	ANAC092	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236585	sra	SRX1412550	SINGLE	2015-11-20	229	147	Arabidopsis thaliana	SRR2926640	SRS1146709	GSM1925570	col	tnt	AT5G39610	ANAC092	Halo	NAC	Arabidopsis thaliana	v3a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236586	sra	SRX1412551	SINGLE	2015-11-20	164	73	Arabidopsis thaliana	SRR2926641	SRS1146708	GSM1925571	col	tnt	AT5G39820	ANAC094	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236587	sra	SRX1412552	SINGLE	2015-11-20	339	256	Arabidopsis thaliana	SRR2926642	SRS1146707	GSM1925572	colamp	tnt	AT5G46590	ANAC096	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236588	sra	SRX1412553	SINGLE	2015-11-20	331	245	Arabidopsis thaliana	SRR2926643	SRS1146706	GSM1925573	colamp	tnt	AT5G64060	ANAC103	Halo	NAC	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
